level,system,expression_group_layer,expression_group,expression_subgroup,ngram,total_count,row_occurrences,scenario_count,scenarios,matched_constraints,scenario_heavy_hits
quadgrams,AC15P,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,becomes a schedule risk,2,1,1,S1,practicality_and_feasibility,0
quadgrams,AC15P,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,capital and operating budgets,2,1,1,S1,,0
quadgrams,AC15P,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,dependency inside a week,2,1,1,S1,practicality_and_feasibility,0
quadgrams,AC15P,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,operating budgets are separate,2,1,1,S1,,0
quadgrams,AC15P,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,probability of schedule slip,2,1,1,S1,practicality_and_feasibility,0
quadgrams,AC15P,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,reduce schedule certainty and,2,1,1,S1,practicality_and_feasibility,0
quadgrams,AC15P,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,schedule certainty and increase,2,1,1,S1,practicality_and_feasibility,0
quadgrams,AC15P,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,schedule risk regardless of,2,1,1,S1,practicality_and_feasibility,0
quadgrams,AC15P,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,schedule risk we are,2,1,1,S1,practicality_and_feasibility,0
quadgrams,AC15P,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,term cost continuity controls,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
quadgrams,AC15P,cross_cutting,smoothing,main,balance usually lies toward,2,1,1,S3,,0
quadgrams,AC15P,cross_cutting,smoothing,main,the balance usually lies,2,1,1,S3,,0
quadgrams,AC15P,cross_cutting,smoothing,main,then the balance usually,2,1,1,S3,,0
quadgrams,AC15P,cross_cutting,surfacing,confrontation,can canonize a wrong,2,1,1,S5,,0
quadgrams,AC15P,cross_cutting,surfacing,confrontation,isn t just a,2,1,1,S7,,0
quadgrams,AC15P,cross_cutting,surfacing,confrontation,isn t real but,2,1,1,S7,,0
quadgrams,AC15P,cross_cutting,surfacing,confrontation,it doesn t prove,2,1,1,S7,,0
quadgrams,AC15P,cross_cutting,surfacing,confrontation,love isn t real,2,1,1,S7,,0
quadgrams,AC15P,cross_cutting,surfacing,confrontation,proposal a isn t,2,1,1,S3,,0
quadgrams,AC15P,cross_cutting,surfacing,friction_exposed,hard filters repo branch,2,1,1,S5,,0
quadgrams,AC15P,cross_cutting,surfacing,friction_exposed,opaque or hard to,2,1,1,S5,,0
quadgrams,AC15P,cross_cutting,surfacing,friction_exposed,waiver friction essential infrastructure,2,1,1,S1,practicality_and_feasibility,1
quadgrams,AC15P,cross_cutting,surfacing,friction_exposed,with hard filters repo,2,1,1,S5,,0
quadgrams,AC15P,cross_cutting,surfacing,hard_limit_refusal,can t delay start,3,1,1,S1,,0
quadgrams,AC15P,cross_cutting,surfacing,hard_limit_refusal,can t know her,2,1,1,S7,,0
quadgrams,AC15P,cross_cutting,surfacing,hard_limit_refusal,can t ship provenance,2,1,1,S5,truth_and_fact,0
quadgrams,AC15P,cross_cutting,surfacing,hard_limit_refusal,developer can t see,2,1,1,S5,,0
quadgrams,AC15P,cross_cutting,surfacing,hard_limit_refusal,prove it won t,2,1,1,S1,,0
quadgrams,AC15P,cross_cutting,surfacing,hard_limit_refusal,the system cannot guarantee,2,1,1,S3,,0
quadgrams,AC15P,cross_cutting,surfacing,hard_limit_refusal,they won t you,2,1,1,S3,,0
quadgrams,AC15P,cross_cutting,surfacing,hard_limit_refusal,will not sign unbounded,2,1,1,S3,,0
quadgrams,AC15P,cross_cutting,surfacing,hard_limit_refusal,won t protect you,2,1,1,S3,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,transition assistance clause pre,5,1,1,S1,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,access transition assistance clause,2,1,1,S1,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,as the codebase evolves,2,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,decision extend trial shift,2,1,1,S7,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,extend trial shift to,2,1,1,S7,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,penalty free qualification phase,2,1,1,S3,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,phased plan that matches,2,1,1,S7,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,punitive fees transition assistance,2,1,1,S1,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,qualification phase i can,2,1,1,S3,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,shift to dual base,2,1,1,S7,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,trial shift to dual,2,1,1,S7,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,with a phased plan,2,1,1,S7,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,without punitive fees transition,2,1,1,S1,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,zones may shift so,2,1,1,S3,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,accepted superseded deprecated needs,3,1,1,S5,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,draft accepted superseded deprecated,3,1,1,S5,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,superseded deprecated needs review,3,1,1,S5,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,at end of life,2,1,1,S1,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,becomes stale if the,2,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,certainty and increase lifecycle,2,1,1,S1,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,no longer the safe,2,1,1,S1,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,visible fresh eyes vs,2,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,your country eventually aging,2,1,1,S7,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,past_present_future,migrates in the future,2,1,1,S1,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,durable artifacts adrs prs,4,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,durable artifacts with citations,3,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,over durable artifacts with,3,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,pointers to durable artifacts,2,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,retrieval over durable artifacts,2,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,stable and mappable to,2,1,1,S3,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,vectors over durable artifacts,2,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,limited availability early access,4,1,1,S3,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,a week award window,3,1,1,S1,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,in years you she,3,1,1,S7,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,artifact type time window,2,1,1,S5,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,availability early access launch,2,1,1,S3,,1
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,early access is not,2,1,1,S3,,1
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,or buy property early,2,1,1,S7,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,she in years you,2,1,1,S7,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,successful series b later,2,1,1,S3,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,the early failure tax,2,1,1,S3,,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,time window branch artifact,2,1,1,S5,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,type time window status,2,1,1,S5,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,window novagrid also triggers,2,1,1,S1,temporal_dynamics,0
quadgrams,AC15P,constraint_aligned,temporal_projection,time_horizons,you she in years,2,1,1,S7,,0
quadgrams,AC15P,constraint_aligned,truth,plain_statement,honest move is to,2,1,1,S7,truth_and_fact,0
quadgrams,AC15P,constraint_aligned,truth,plain_statement,the honest move is,2,1,1,S7,truth_and_fact,0
quadgrams,AC15P,constraint_aligned,truth,verification,adr style decisions verified,3,1,1,S5,truth_and_fact,0
quadgrams,AC15P,constraint_aligned,truth,verification,created_at last_validated_at repo branch,3,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,truth,verification,style decisions verified outcomes,3,1,1,S5,truth_and_fact,0
quadgrams,AC15P,constraint_aligned,truth,verification,verified outcomes runbook items,3,1,1,S5,truth_and_fact,0
quadgrams,AC15P,constraint_aligned,truth,verification,a simple decision test,2,1,1,S3,,0
quadgrams,AC15P,constraint_aligned,truth,verification,can t ship provenance,2,1,1,S5,truth_and_fact,0
quadgrams,AC15P,constraint_aligned,truth,verification,configs plans logs documented,2,1,1,S1,,0
quadgrams,AC15P,constraint_aligned,truth,verification,confirmed the chief architect,2,1,1,S3,truth_and_fact,0
quadgrams,AC15P,constraint_aligned,truth,verification,decisions constraints verified outcomes,2,1,1,S5,practicality_and_feasibility;truth_and_fact,0
quadgrams,AC15P,constraint_aligned,truth,verification,have procurement legal confirm,2,1,1,S1,truth_and_fact,0
quadgrams,AC15P,constraint_aligned,truth,verification,last_validated_at repo branch links,2,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,truth,verification,logs documented interfaces apis,2,1,1,S1,,0
quadgrams,AC15P,constraint_aligned,truth,verification,owner created_at last_validated_at repo,2,1,1,S5,,0
quadgrams,AC15P,constraint_aligned,truth,verification,ownership full export documented,2,1,1,S1,,0
quadgrams,AC15P,constraint_aligned,truth,verification,plans logs documented interfaces,2,1,1,S1,,0
quadgrams,AC15P,cross_cutting,warning,main,becomes a schedule risk,2,1,1,S1,practicality_and_feasibility,0
quadgrams,AC15P,cross_cutting,warning,main,if serious illness occurs,2,1,1,S7,,0
quadgrams,AC15P,cross_cutting,warning,main,risk stack for essential,2,1,1,S1,practicality_and_feasibility,0
quadgrams,AC15P,cross_cutting,warning,main,risk vendor responsiveness and,2,1,1,S1,practicality_and_feasibility,0
quadgrams,AC15P,cross_cutting,warning,main,schedule risk regardless of,2,1,1,S1,practicality_and_feasibility,0
quadgrams,AC15P,cross_cutting,warning,main,schedule risk we are,2,1,1,S1,practicality_and_feasibility,0
quadgrams,CONTROL,cross_cutting,autonomy_sovereignty,single_word_markers,authority won t sign,3,1,1,S3,,0
quadgrams,CONTROL,cross_cutting,autonomy_sovereignty,single_word_markers,safety authority won t,3,1,1,S3,,0
quadgrams,CONTROL,cross_cutting,autonomy_sovereignty,single_word_markers,your safety authority won,3,1,1,S3,,0
quadgrams,CONTROL,cross_cutting,autonomy_sovereignty,single_word_markers,m choosing you because,2,1,1,S7,,0
quadgrams,CONTROL,cross_cutting,autonomy_sovereignty,single_word_markers,why did we choose,2,1,1,S5,,0
quadgrams,CONTROL,cross_cutting,conditions,main,recommendation unless novagrid can,3,1,1,S1,,0
quadgrams,CONTROL,cross_cutting,conditions,main,check whether it s,2,1,1,S3,,0
quadgrams,CONTROL,cross_cutting,conditions,main,lois msas contingent on,2,1,1,S3,,0
quadgrams,CONTROL,cross_cutting,conditions,main,msas contingent on the,2,1,1,S3,,0
quadgrams,CONTROL,cross_cutting,conditions,main,sanity check whether it,2,1,1,S3,,0
quadgrams,CONTROL,cross_cutting,conditions,main,unless novagrid can clear,2,1,1,S1,,0
quadgrams,CONTROL,cross_cutting,conditions,main,whether children are a,2,1,1,S7,,0
quadgrams,CONTROL,cross_cutting,conditions,main,whether you d have,2,1,1,S7,,0
quadgrams,CONTROL,cross_cutting,conditions,main,whether you want children,2,1,1,S7,,0
quadgrams,CONTROL,cross_cutting,hedging,multi_word_patterns,modular tends to win,2,1,1,S1,,0
quadgrams,CONTROL,cross_cutting,hedging,multi_word_patterns,tends to do well,2,1,1,S5,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,how it could bite,6,1,1,S1,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,it could bite you,4,1,1,S1,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,lead time that could,3,1,1,S1,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,likely narrative if something,3,1,1,S1,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,time that could push,3,1,1,S1,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,but more likely to,2,1,1,S5,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,care may be less,2,1,1,S7,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,complex care may be,2,1,1,S7,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,could change the answer,2,1,1,S1,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,could push the integrated,2,1,1,S1,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,it could bite year,2,1,1,S1,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,likely to cause ruts,2,1,1,S5,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,may be less reliable,2,1,1,S7,truth_and_fact,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,may be underestimating how,2,1,1,S3,,0
quadgrams,CONTROL,cross_cutting,hedging,single_word_markers,may bring urgency about,2,1,1,S7,,0
quadgrams,CONTROL,constraint_aligned,imagination_and_possibility,tension_as_fuel,that case you either,2,1,1,S3,,0
quadgrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,a staged rollout plan,2,1,1,S1,,0
quadgrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,and a staged plan,2,1,1,S7,,0
quadgrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,and a staged rollout,2,1,1,S1,,0
quadgrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,at least one planned,2,1,1,S7,,0
quadgrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,be launched outside qualified,2,1,1,S3,,0
quadgrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,cannot be launched outside,2,1,1,S3,,0
