scenario,level,system,expression_group,expression_group_layer,ngram,count,matched_constraints,constraint_hit_count,scenario_heavy
S3,quadgrams,AC15P,imagination_and_possibility,constraint_aligned,pilot la until rev,2,imagination_and_possibility,1,False
S3,quadgrams,AC15P,hedging,cross_cutting,balance usually lies toward,2,,0,False
S3,quadgrams,AC15P,hedging,cross_cutting,i would treat as,2,,0,False
S3,quadgrams,AC15P,hedging,cross_cutting,the balance usually lies,2,,0,False
S3,quadgrams,AC15P,hedging,cross_cutting,then the balance usually,2,,0,False
S3,quadgrams,AC15P,hedging,cross_cutting,zones may shift so,2,temporal_dynamics,1,False
S3,quadgrams,AC15P,truth,constraint_aligned,a simple decision test,2,,0,False
S3,quadgrams,AC15P,truth,constraint_aligned,confirmed the chief architect,2,truth_and_fact,1,False
S3,quadgrams,AC15P,truth,constraint_aligned,sanity check whether the,2,,0,False
S3,quadgrams,AC15P,truth,constraint_aligned,ve confirmed the chief,2,truth_and_fact,1,False
S3,quadgrams,AC15P,smoothing,cross_cutting,balance usually lies toward,2,,0,False
S3,quadgrams,AC15P,smoothing,cross_cutting,the balance usually lies,2,,0,False
S3,quadgrams,AC15P,smoothing,cross_cutting,then the balance usually,2,,0,False
S3,quadgrams,AC15P,autonomy_sovereignty,cross_cutting,help you choose between,2,,0,False
S3,quadgrams,AC15P,surfacing,cross_cutting,proposal a isn t,2,,0,False
S3,quadgrams,AC15P,surfacing,cross_cutting,the system cannot guarantee,2,,0,False
S3,quadgrams,AC15P,surfacing,cross_cutting,they won t you,2,,0,False
S3,quadgrams,AC15P,surfacing,cross_cutting,will not sign unbounded,2,,0,False
S3,quadgrams,AC15P,surfacing,cross_cutting,won t protect you,2,,0,False
S3,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,a constrained commercial deployment,3,practicality_and_feasibility,1,False
S3,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,a constrained commercial release,2,practicality_and_feasibility,1,False
S3,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,be launched outside qualified,2,,0,False
S3,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,cannot be launched outside,2,,0,False
S3,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,commercial early access launch,2,,0,True
S3,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,for any commercial launch,2,,0,False
S3,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,hardware remediation retrofit plan,2,,0,False
S3,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,launched outside qualified zones,2,,0,False
S3,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,lois msas contingent on,2,,0,False
S3,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,loss of the launch,2,,0,False
S3,quadgrams,CONTROL,autonomy_sovereignty,cross_cutting,authority won t sign,3,,0,False
S3,quadgrams,CONTROL,autonomy_sovereignty,cross_cutting,safety authority won t,3,,0,False
S3,quadgrams,CONTROL,autonomy_sovereignty,cross_cutting,your safety authority won,3,,0,False
S3,quadgrams,CONTROL,surfacing,cross_cutting,authority won t sign,3,,0,False
S3,quadgrams,CONTROL,surfacing,cross_cutting,safety authority won t,3,,0,False
S3,quadgrams,CONTROL,surfacing,cross_cutting,a non negotiable hardware,2,,0,False
S3,quadgrams,CONTROL,surfacing,cross_cutting,cannot be launched outside,2,,0,False
S3,quadgrams,CONTROL,surfacing,cross_cutting,cannot be the primary,2,,0,False
S3,quadgrams,CONTROL,surfacing,cross_cutting,missions cannot be launched,2,,0,False
S3,quadgrams,CONTROL,temporal_projection,constraint_aligned,commercial early access launch,2,,0,True
S3,quadgrams,CONTROL,temporal_projection,constraint_aligned,maturity covenants control rights,2,temporal_dynamics,1,False
S3,quadgrams,CONTROL,temporal_projection,constraint_aligned,terms rate maturity covenants,2,temporal_dynamics,1,False
S3,quadgrams,CONTROL,temporal_projection,constraint_aligned,zones can shift static,2,temporal_dynamics,1,False
S3,quadgrams,CONTROL,truth,constraint_aligned,case hazard analysis fmea,2,,0,False
S3,quadgrams,CONTROL,truth,constraint_aligned,check whether it s,2,,0,False
S3,quadgrams,CONTROL,truth,constraint_aligned,safety case hazard analysis,2,,0,False
S3,quadgrams,CONTROL,truth,constraint_aligned,sanity check whether it,2,,0,False
S3,quadgrams,CONTROL,warning,cross_cutting,case hazard analysis fmea,2,,0,False
S3,quadgrams,CONTROL,warning,cross_cutting,high consequence operational hazard,2,practicality_and_feasibility,1,False
S3,quadgrams,CONTROL,warning,cross_cutting,safety case hazard analysis,2,,0,False
S3,quadgrams,CONTROL,warning,cross_cutting,written safety case hazard,2,,0,False
S3,quadgrams,CONTROL,conditions,cross_cutting,check whether it s,2,,0,False
S3,quadgrams,CONTROL,conditions,cross_cutting,lois msas contingent on,2,,0,False
S3,quadgrams,CONTROL,conditions,cross_cutting,msas contingent on the,2,,0,False
S3,quadgrams,CONTROL,conditions,cross_cutting,sanity check whether it,2,,0,False
S3,quadgrams,CONTROL,imagination_and_possibility,constraint_aligned,that case you either,2,,0,False
S3,quadgrams,CONTROL,hedging,cross_cutting,may be underestimating how,2,,0,False
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,technical authority sign off,7,,0,False
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,responsible technical authority sign,5,,0,False
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,or designated safety authority,4,,0,False
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,authority sign off chief,3,,0,False
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,authority must sign the,2,,0,False
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,designated safety authority has,2,,0,False
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,responsible technical authority will,2,,0,False
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,the responsible technical authority,2,,0,False
S3,quadgrams,HYBRID_3_5,warning,cross_cutting,non stationary emi risk,4,practicality_and_feasibility,1,False
S3,quadgrams,HYBRID_3_5,warning,cross_cutting,resignation threat is real,3,,0,False
S3,quadgrams,HYBRID_3_5,warning,cross_cutting,know the resignation threat,2,,0,False
S3,quadgrams,HYBRID_3_5,warning,cross_cutting,threat is real and,2,,0,False
S3,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,zones can shift and,3,temporal_dynamics,1,False
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,bounded entry into service,3,,0,False
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,dated plan for the,3,,0,False
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,plan for the shielding,3,,0,False
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,a constrained entry into,2,practicality_and_feasibility,1,False
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,a dated plan for,2,,0,False
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,broad ga launch under,2,,0,False
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,commercial pilot limited availability,2,imagination_and_possibility,1,False
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,constrained entry into service,2,practicality_and_feasibility,1,False
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,design freeze build validation,2,,0,False
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,entry into service limited,2,,0,False
S3,quadgrams,HYBRID_3_5,imagination_and_possibility,constraint_aligned,commercial pilot limited availability,2,imagination_and_possibility,1,False
S3,quadgrams,HYBRID_3_5,imagination_and_possibility,constraint_aligned,redacted i can draft,2,,0,False
S3,quadgrams,HYBRID_3_5,truth,constraint_aligned,design freeze build validation,2,,0,False
S3,quadgrams,HYBRID_3_5,truth,constraint_aligned,field re test with,2,,0,False
S3,quadgrams,HYBRID_3_5,truth,constraint_aligned,re test with weekly,2,,0,False
S3,quadgrams,HYBRID_3_5,truth,constraint_aligned,test with weekly gates,2,,0,False
S3,quadgrams,HYBRID_3_5,hedging,cross_cutting,launch broadly with a,2,,0,False
S3,quadgrams,HYBRID_3_5,hedging,cross_cutting,you may avoid both,2,,0,False
S3,quadgrams,HYBRID_3_5,surfacing,cross_cutting,service credits hard cap,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,case for the early,4,,0,False
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,the early access envelope,4,,0,False
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,a pilot acceptance phase,3,imagination_and_possibility;temporal_dynamics,2,False
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,early access production pilot,3,imagination_and_possibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,phase with defined acceptance,2,temporal_dynamics,1,False
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,pilot acceptance phase with,2,imagination_and_possibility;temporal_dynamics,2,False
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,policy for early units,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,retrofit policy for early,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,a pilot acceptance phase,3,imagination_and_possibility;temporal_dynamics,2,False
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,early access production pilot,3,imagination_and_possibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,a paid production pilot,2,imagination_and_possibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,contract into a pilot,2,imagination_and_possibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,paid production pilot in,2,imagination_and_possibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,pilot acceptance phase with,2,imagination_and_possibility;temporal_dynamics,2,False
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,pilot in qualified corridors,2,imagination_and_possibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,pilot terms caps exclusions,2,imagination_and_possibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,production pilot in qualified,2,imagination_and_possibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,you have a viable,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,doesn t equal site,3,,0,False
S3,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,abort doesn t equal,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,event doesn t equal,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,partner won t accept,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,won t sign you,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,bound the interference risk,2,practicality_and_feasibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,can occur stop deploy,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,case for that limited,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,case for the launch,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,commercial mining launch under,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,constrained launch disqualified if,2,practicality_and_feasibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,for that limited envelope,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,integrity monitoring if feasible,2,practicality_and_feasibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,launch now vs delay,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,occur stop deploy authority,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,bound the interference risk,2,practicality_and_feasibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,the interference risk at,2,practicality_and_feasibility,1,False
S3,quadgrams,HYBRID_SEMANTIC,autonomy_sovereignty,cross_cutting,occur stop deploy authority,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,autonomy_sovereignty,cross_cutting,you re deciding whether,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,whether the architect would,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,you re deciding whether,2,,0,False
S3,quadgrams,HYBRID_SEMANTIC,hedging,cross_cutting,could occur over a,2,,0,False
S5,quadgrams,AC15,temporal_projection,constraint_aligned,one click mark outdated,4,temporal_dynamics,1,False
S5,quadgrams,AC15,temporal_projection,constraint_aligned,active superseded deprecated created_at,3,temporal_dynamics,1,False
S5,quadgrams,AC15,temporal_projection,constraint_aligned,click mark outdated supersede,3,temporal_dynamics,1,False
S5,quadgrams,AC15,temporal_projection,constraint_aligned,deprecated created_at last_confirmed_at confidence,3,temporal_dynamics;truth_and_fact,2,False
S5,quadgrams,AC15,temporal_projection,constraint_aligned,superseded deprecated created_at last_confirmed_at,3,temporal_dynamics;truth_and_fact,2,False
S5,quadgrams,AC15,temporal_projection,constraint_aligned,as decaying cited evidence,2,temporal_dynamics;truth_and_fact,2,False
S5,quadgrams,AC15,temporal_projection,constraint_aligned,fresh eyes escape hatch,2,,0,False
S5,quadgrams,AC15,temporal_projection,constraint_aligned,fresh eyes mode so,2,,0,False
S5,quadgrams,AC15,temporal_projection,constraint_aligned,outdated don t use,2,temporal_dynamics,1,False
S5,quadgrams,AC15,temporal_projection,constraint_aligned,short ttl vectors later,2,,0,False
S5,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,active superseded deprecated created_at,3,temporal_dynamics,1,False
S5,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,decision constraint convention confirmedfix,3,practicality_and_feasibility,1,False
S5,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,deprecated created_at last_confirmed_at confidence,3,temporal_dynamics;truth_and_fact,2,False
S5,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,superseded deprecated created_at last_confirmed_at,3,temporal_dynamics;truth_and_fact,2,False
S5,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,brief decisions constraints conventions,2,practicality_and_feasibility,1,False
S5,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,code prompt constraints only,2,practicality_and_feasibility,1,False
S5,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,constraints conventions confirmed fixes,2,practicality_and_feasibility;truth_and_fact,2,False
S5,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,continuum is implemented as,2,,0,False
S5,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,created_at last_confirmed_at confidence user,2,truth_and_fact,1,False
S5,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,do not ship remember,2,,0,False
S5,quadgrams,AC15,truth,constraint_aligned,decision constraint convention confirmedfix,3,practicality_and_feasibility,1,False
S5,quadgrams,AC15,truth,constraint_aligned,deprecated created_at last_confirmed_at confidence,3,temporal_dynamics;truth_and_fact,2,False
S5,quadgrams,AC15,truth,constraint_aligned,superseded deprecated created_at last_confirmed_at,3,temporal_dynamics;truth_and_fact,2,False
S5,quadgrams,AC15,truth,constraint_aligned,always show source date,2,truth_and_fact,1,False
S5,quadgrams,AC15,truth,constraint_aligned,as decaying cited evidence,2,temporal_dynamics;truth_and_fact,2,False
S5,quadgrams,AC15,truth,constraint_aligned,b evidence index ei,2,truth_and_fact,1,False
S5,quadgrams,AC15,truth,constraint_aligned,been confirmed in days,2,truth_and_fact,1,False
S5,quadgrams,AC15,truth,constraint_aligned,confirm if you tell,2,truth_and_fact,1,False
S5,quadgrams,AC15,truth,constraint_aligned,constraints conventions confirmed fixes,2,practicality_and_feasibility;truth_and_fact,2,False
S5,quadgrams,AC15,truth,constraint_aligned,created_at last_confirmed_at confidence user,2,truth_and_fact,1,False
S5,quadgrams,AC15,surfacing,cross_cutting,can t leave region,2,,0,False
S5,quadgrams,AC15,surfacing,cross_cutting,conflicts with apm or,2,,0,False
S5,quadgrams,AC15,surfacing,cross_cutting,convention hasn t been,2,,0,False
S5,quadgrams,AC15,surfacing,cross_cutting,hasn t been confirmed,2,truth_and_fact,1,False
S5,quadgrams,AC15,surfacing,cross_cutting,pii can t leave,2,,0,False
S5,quadgrams,AC15,surfacing,cross_cutting,this convention hasn t,2,,0,False
S5,quadgrams,AC15,warning,cross_cutting,auto approves low risk,2,practicality_and_feasibility,1,False
S5,quadgrams,AC15,conditions,cross_cutting,g days unless promoted,2,,0,False
S5,quadgrams,AC15P,temporal_projection,constraint_aligned,durable artifacts adrs prs,4,,0,False
S5,quadgrams,AC15P,temporal_projection,constraint_aligned,accepted superseded deprecated needs,3,temporal_dynamics,1,False
S5,quadgrams,AC15P,temporal_projection,constraint_aligned,draft accepted superseded deprecated,3,temporal_dynamics,1,False
S5,quadgrams,AC15P,temporal_projection,constraint_aligned,durable artifacts with citations,3,,0,False
S5,quadgrams,AC15P,temporal_projection,constraint_aligned,over durable artifacts with,3,,0,False
S5,quadgrams,AC15P,temporal_projection,constraint_aligned,superseded deprecated needs review,3,temporal_dynamics,1,False
S5,quadgrams,AC15P,temporal_projection,constraint_aligned,artifact type time window,2,temporal_dynamics,1,False
S5,quadgrams,AC15P,temporal_projection,constraint_aligned,as the codebase evolves,2,,0,False
S5,quadgrams,AC15P,temporal_projection,constraint_aligned,becomes stale if the,2,,0,False
S5,quadgrams,AC15P,temporal_projection,constraint_aligned,pointers to durable artifacts,2,,0,False
S5,quadgrams,AC15P,imagination_and_possibility,constraint_aligned,draft accepted superseded deprecated,3,temporal_dynamics,1,False
S5,quadgrams,AC15P,imagination_and_possibility,constraint_aligned,status draft accepted superseded,3,,0,False
S5,quadgrams,AC15P,imagination_and_possibility,constraint_aligned,possible paths symbols exist,2,imagination_and_possibility,1,False
S5,quadgrams,AC15P,imagination_and_possibility,constraint_aligned,text status draft accepted,2,,0,False
S5,quadgrams,AC15P,imagination_and_possibility,constraint_aligned,type text status draft,2,,0,False
S5,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,created_at last_validated_at repo branch,3,,0,False
S5,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,always show used context,2,,0,False
S5,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,can t ship provenance,2,truth_and_fact,1,False
S5,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,constraint that steers everything,2,practicality_and_feasibility,1,False
S5,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,context with links dates,2,,0,False
S5,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,decisions constraints verified outcomes,2,practicality_and_feasibility;truth_and_fact,2,False
S5,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,owner created_at last_validated_at repo,2,,0,False
S5,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,show used context with,2,,0,False
S5,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,used context with links,2,,0,False
S5,quadgrams,AC15P,truth,constraint_aligned,adr style decisions verified,3,truth_and_fact,1,False
S5,quadgrams,AC15P,truth,constraint_aligned,created_at last_validated_at repo branch,3,,0,False
S5,quadgrams,AC15P,truth,constraint_aligned,style decisions verified outcomes,3,truth_and_fact,1,False
S5,quadgrams,AC15P,truth,constraint_aligned,verified outcomes runbook items,3,truth_and_fact,1,False
S5,quadgrams,AC15P,truth,constraint_aligned,can t ship provenance,2,truth_and_fact,1,False
S5,quadgrams,AC15P,truth,constraint_aligned,decisions constraints verified outcomes,2,practicality_and_feasibility;truth_and_fact,2,False
S5,quadgrams,AC15P,truth,constraint_aligned,last_validated_at repo branch links,2,,0,False
S5,quadgrams,AC15P,truth,constraint_aligned,owner created_at last_validated_at repo,2,,0,False
S5,quadgrams,AC15P,truth,constraint_aligned,retention access deletion audit,2,,0,False
S5,quadgrams,AC15P,surfacing,cross_cutting,can canonize a wrong,2,,0,False
S5,quadgrams,AC15P,surfacing,cross_cutting,can t ship provenance,2,truth_and_fact,1,False
S5,quadgrams,AC15P,surfacing,cross_cutting,developer can t see,2,,0,False
S5,quadgrams,AC15P,surfacing,cross_cutting,hard filters repo branch,2,,0,False
S5,quadgrams,AC15P,surfacing,cross_cutting,opaque or hard to,2,,0,False
S5,quadgrams,AC15P,surfacing,cross_cutting,with hard filters repo,2,,0,False
S5,quadgrams,AC15P,hedging,cross_cutting,makes continuity mostly about,2,temporal_dynamics,1,False
S5,quadgrams,AC15P,hedging,cross_cutting,tend to make continuity,2,temporal_dynamics,1,False
S5,quadgrams,AC15P,conditions,cross_cutting,days sprints unless reaffirmed,2,,0,False
S5,quadgrams,AC15P,conditions,cross_cutting,depends on the architecture,2,,0,False
S5,quadgrams,AC15P,conditions,cross_cutting,n days sprints unless,2,,0,False
S5,quadgrams,AC15P,conditions,cross_cutting,should we depends on,2,,0,False
S5,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,conventions constraints system map,7,practicality_and_feasibility,1,False
S5,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,decisions conventions constraints system,6,practicality_and_feasibility,1,False
S5,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,notebook decisions conventions constraints,3,practicality_and_feasibility,1,False
S5,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,as decision convention constraint,2,practicality_and_feasibility,1,False
S5,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,constraints conventions system map,2,practicality_and_feasibility,1,False
S5,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,more likely to create,2,,0,False
S5,quadgrams,CONTROL,surfacing,cross_cutting,basic repo conflict checks,2,,0,False
S5,quadgrams,CONTROL,surfacing,cross_cutting,hard filters branch main,2,,0,False
S5,quadgrams,CONTROL,surfacing,cross_cutting,hard filters first repo,2,,0,False
S5,quadgrams,CONTROL,truth,constraint_aligned,basic repo conflict checks,2,,0,False
S5,quadgrams,CONTROL,truth,constraint_aligned,continuum notebook gated evidence,2,truth_and_fact,1,False
S5,quadgrams,CONTROL,truth,constraint_aligned,gated vector backed evidence,2,truth_and_fact,1,False
S5,quadgrams,CONTROL,truth,constraint_aligned,repo verification before recommending,2,truth_and_fact,1,False
S5,quadgrams,CONTROL,truth,constraint_aligned,vector backed evidence index,2,truth_and_fact,1,False
S5,quadgrams,CONTROL,truth,constraint_aligned,verify against the repo,2,truth_and_fact,1,False
S5,quadgrams,CONTROL,hedging,cross_cutting,but more likely to,2,,0,False
S5,quadgrams,CONTROL,hedging,cross_cutting,likely to cause ruts,2,,0,False
S5,quadgrams,CONTROL,hedging,cross_cutting,more likely to create,2,,0,False
S5,quadgrams,CONTROL,hedging,cross_cutting,tends to do well,2,,0,False
S5,quadgrams,CONTROL,temporal_projection,constraint_aligned,fresh eyes notebook repo,2,,0,False
S5,quadgrams,CONTROL,temporal_projection,constraint_aligned,module tags recency window,2,temporal_dynamics,1,False
S5,quadgrams,CONTROL,temporal_projection,constraint_aligned,that preserves fresh eyes,2,,0,False
S5,quadgrams,CONTROL,autonomy_sovereignty,cross_cutting,why did we choose,2,,0,False
S5,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,brief adrs conventions constraints,5,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,adrs conventions constraints glossary,3,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,create adr from this,2,,0,False
S5,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,spine adrs conventions constraints,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_3_5,hedging,cross_cutting,more likely to be,3,,0,False
S5,quadgrams,HYBRID_3_5,hedging,cross_cutting,can make continuity mostly,2,temporal_dynamics,1,False
S5,quadgrams,HYBRID_3_5,hedging,cross_cutting,continuity more likely to,2,temporal_dynamics,1,False
S5,quadgrams,HYBRID_3_5,hedging,cross_cutting,is least likely to,2,,0,False
S5,quadgrams,HYBRID_3_5,hedging,cross_cutting,isolation is least likely,2,,0,False
S5,quadgrams,HYBRID_3_5,hedging,cross_cutting,it tends to preserve,2,,0,False
S5,quadgrams,HYBRID_3_5,hedging,cross_cutting,likely to be net,2,,0,False
S5,quadgrams,HYBRID_3_5,hedging,cross_cutting,make continuity more likely,2,temporal_dynamics,1,False
S5,quadgrams,HYBRID_3_5,hedging,cross_cutting,previously tried may be,2,,0,False
S5,quadgrams,HYBRID_3_5,hedging,cross_cutting,tried may be outdated,2,temporal_dynamics,1,False
S5,quadgrams,HYBRID_3_5,conditions,cross_cutting,rut staleness risk unless,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,add vectors later keep,2,,0,False
S5,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,fresh eyes mode is,2,,0,False
S5,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,fresh eyes mode that,2,,0,False
S5,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,fresh eyes mode toggle,2,,0,False
S5,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,is long horizon and,2,,0,False
S5,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,it tends to preserve,2,,0,False
S5,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,long horizon and the,2,,0,False
S5,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,provide fresh eyes mode,2,,0,False
S5,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,rut staleness risk unless,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,tried may be outdated,2,temporal_dynamics,1,False
S5,quadgrams,HYBRID_3_5,warning,cross_cutting,rut staleness risk unless,2,practicality_and_feasibility,1,False
S5,quadgrams,HYBRID_3_5,truth,constraint_aligned,and provenance from day,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_3_5,truth,constraint_aligned,as evidence not truth,2,truth_and_fact,2,False
S5,quadgrams,HYBRID_3_5,truth,constraint_aligned,blocks volatile evidence retrieval,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_3_5,truth,constraint_aligned,compatibility checks against current,2,,0,False
S5,quadgrams,HYBRID_3_5,truth,constraint_aligned,evidence items influenced the,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_3_5,truth,constraint_aligned,provenance from day one,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_3_5,truth,constraint_aligned,scope status timestamps provenance,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_3_5,truth,constraint_aligned,status timestamps provenance links,2,truth_and_fact,1,False
S5,quadgrams,HYBRID_3_5,truth,constraint_aligned,version proximity existence checks,2,,0,False
S5,quadgrams,HYBRID_3_5,imagination_and_possibility,constraint_aligned,active superseded failed tentative,2,,0,False
S5,quadgrams,HYBRID_3_5,imagination_and_possibility,constraint_aligned,debugging attempts speculative hypotheses,2,imagination_and_possibility;truth_and_fact,1,False
