scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,matched_expression_groups,expression_group_count,matched_expression_terms,matched_expression_layers,constraint_aligned_group_count,cross_cutting_group_count,matched_expression_subgroups,expression_subgroup_count
S7,Scenario 7 - Trigrams,trigrams,CONTROL,longer term visa,2,3,471,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,visa,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,love they keep,2,3,473,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,love,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,marriage shared assets,2,3,477,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,marriage,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,money norms and,2,3,489,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,money stays calm,2,3,490,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,move all assets,2,3,492,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,move until healthcare,2,3,494,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,healthcare,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,moving this fast,2,3,495,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,needed care at,2,3,498,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,no big transfers,2,3,499,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,no permanent relocation,2,3,501,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,relocat;relocation,2,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,no selling home,2,3,502,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,normal life together,2,3,503,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,parents needed care,2,3,519,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,pressure for quick,2,3,531,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,protect her freedom,2,3,536,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,real these steps,2,3,546,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,relocation marriage shared,2,3,549,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,marriage;relocat;relocation,3,0.666667,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,respectful separation look,2,3,551,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,respects your need,2,3,553,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,same time what,2,3,562,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,separation look like,2,3,563,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,set a slower,2,3,564,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,shared assets giving,2,3,566,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,she didn t,2,3,567,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,she respects a,2,3,572,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,she s truly,2,3,574,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,she treats others,2,3,576,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,step propose a,2,3,580,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,support your parents,2,3,583,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,t co sign,2,3,585,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,term visa residency,2,3,595,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,visa,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,the blind spot,2,3,610,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,the children issue,2,3,611,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,children,1,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,the move reversible,2,3,616,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,there while keeping,2,3,626,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,these you ll,2,3,628,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,they keep you,2,3,629,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,to marriage visa,2,3,649,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,marriage;visa,2,1.0,True,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,to shared expenses,2,3,654,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,trial living there,2,3,667,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,trial with clear,2,3,668,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,under routine stress,2,3,669,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,under your control,2,3,670,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,up healthcare eligibility,2,3,673,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,healthcare,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,ve lived normal,2,3,676,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,warm and non,2,3,683,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,we hire out,2,3,687,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,with clear criteria,2,3,721,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,without drama rule,2,3,725,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,work routines friendships,2,3,729,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,would she still,2,3,732,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,years i ll,2,3,739,15175,0.000132,1,CONTROL,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,yes not yet,2,3,741,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,you d expect,2,3,752,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,you d have,2,3,754,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,you feel safe,2,3,760,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,you hoping i,2,3,762,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,you say yes,2,3,780,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,you slow things,2,3,784,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,you stay together,2,3,785,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,your family view,2,3,798,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,your life emotionally,2,3,800,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,your own accommodation,2,3,802,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,CONTROL,your worries about,2,3,808,15175,0.000132,1,CONTROL,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,may not want,6,3,30,15206,0.000395,1,HYBRID_3_5,6,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,may,cross_cutting,0,1,hedging:single_word_markers,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,long term compromise,3,3,155,15206,0.000197,1,HYBRID_3_5,3,3,1.0,,False,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,1,long term,constraint_aligned,1,0,temporal_projection:time_horizons,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,funded emergency plan,3,3,129,15206,0.000197,1,HYBRID_3_5,3,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,at least recurring,3,3,107,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,at least two,3,3,108,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,attend without her,3,3,109,15206,0.000197,1,HYBRID_3_5,3,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,before you arrive,3,3,111,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,e g week,3,3,123,15206,0.000197,1,HYBRID_3_5,3,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,g week and,3,3,130,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,relocation months with,3,3,167,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,relocat;relocation,2,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,stance on children,3,3,173,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,children,1,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,the relationship has,3,3,182,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,relationship,1,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,you attend without,3,3,216,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,you feel respected,3,3,220,15206,0.000197,1,HYBRID_3_5,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,a monthly budget,2,3,240,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,practicality_and_feasibility,1,budget,,0,0.0,False,practical_considerations_and_execution,1,budget,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,a real timeline,2,3,245,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,practicality_and_feasibility;temporal_dynamics,1,timeline,,0,0.0,False,practical_considerations_and_execution,1,timeline,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,confirm visa type,2,3,319,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,truth_and_fact,1,confirm,visa,1,0.333333,False,truth,1,confirm,constraint_aligned,1,0,truth:verification,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,constraints and reduces,2,3,323,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,1,constrain;constraints,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,create a credible,2,3,329,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,truth_and_fact,1,credible,,0,0.0,False,practical_considerations_and_execution,1,create,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,fake over time,2,3,358,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,temporal_dynamics,1,over time,,0,0.0,False,temporal_projection,1,over time,constraint_aligned,1,0,temporal_projection:time_horizons,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,good long term,2,3,378,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,1,long term,constraint_aligned,1,0,temporal_projection:time_horizons,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,marriage and timeline,2,3,485,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,practicality_and_feasibility;temporal_dynamics,1,timeline,marriage,1,0.5,False,practical_considerations_and_execution,1,timeline,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,protect your future,2,3,548,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,temporal_dynamics,1,future,,0,0.0,False,temporal_projection,1,future,constraint_aligned,1,0,temporal_projection:past_present_future,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,timeline if she,2,3,658,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,practicality_and_feasibility;temporal_dynamics,1,timeline,,0,0.0,False,practical_considerations_and_execution,1,timeline,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,aging health and,2,3,258,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,aging;health,2,1.0,True,temporal_projection,1,aging,constraint_aligned,1,0,temporal_projection:decay_and_currency,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,exit plan that,2,3,354,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,plan that fits,2,3,545,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,ready to relocate,2,3,556,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,relocat,1,0.5,False,practical_considerations_and_execution,1,ready to,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,split base plan,2,3,597,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,stages so i,2,3,598,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,temporal_projection,1,stages,constraint_aligned,1,0,temporal_projection:change_and_rate,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,the cultural context,2,3,636,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,context,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,ve tested ordinary,2,3,689,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,truth,1,tested,constraint_aligned,1,0,truth:verification,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,often surfaces the,2,3,528,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,hedging;surfacing,2,often;surfaces,cross_cutting,0,2,hedging:single_word_markers;surfacing:friction_exposed,2
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,this often surfaces,2,3,655,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,hedging;surfacing,2,often;surfaces,cross_cutting,0,2,hedging:single_word_markers;surfacing:friction_exposed,2
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,love tends to,2,3,478,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,love,1,0.5,False,hedging,1,tends;tends to,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,at higher risk,2,3,285,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,practicality_and_feasibility,1,risk,,0,0.0,False,warning,1,risk,cross_cutting,0,1,warning:main,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,biggest structural risk,2,3,292,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,practicality_and_feasibility,1,risk,,0,0.0,False,warning,1,risk,cross_cutting,0,1,warning:main,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,higher risk of,2,3,394,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,practicality_and_feasibility,1,risk,,0,0.0,False,warning,1,risk,cross_cutting,0,1,warning:main,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,main risk is,2,3,480,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,practicality_and_feasibility,1,risk,,0,0.0,False,warning,1,risk,cross_cutting,0,1,warning:main,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,risk if i,2,3,568,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,practicality_and_feasibility,1,risk,,0,0.0,False,warning,1,risk,cross_cutting,0,1,warning:main,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,structural risk if,2,3,606,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,practicality_and_feasibility,1,risk,,0,0.0,False,warning,1,risk,cross_cutting,0,1,warning:main,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,your main risk,2,3,775,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,practicality_and_feasibility,1,risk,,0,0.0,False,warning,1,risk,cross_cutting,0,1,warning:main,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,choosing relief from,2,3,314,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,autonomy_sovereignty,1,choosing,cross_cutting,0,1,autonomy_sovereignty:single_word_markers,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,decide one of,2,3,335,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,autonomy_sovereignty,1,decide,cross_cutting,0,1,autonomy_sovereignty:single_word_markers,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,gate non negotiable,2,3,376,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,surfacing,1,non negotiable,cross_cutting,0,1,surfacing:hard_limit_refusal,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,i might not,2,3,413,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,might,cross_cutting,0,1,hedging:single_word_markers,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,might not move,2,3,495,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,might,cross_cutting,0,1,hedging:single_word_markers,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,often correlates with,2,3,527,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,often,cross_cutting,0,1,hedging:single_word_markers,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,or choosing relief,2,3,534,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,autonomy_sovereignty,1,choosing,cross_cutting,0,1,autonomy_sovereignty:single_word_markers,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,surfaces the real,2,3,610,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,surfaces,cross_cutting,0,1,surfacing:friction_exposed,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,think i might,2,3,651,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,hedging,1,might,cross_cutting,0,1,hedging:single_word_markers,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,whether she expects,2,3,719,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,,0,0.0,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,whether you feel,2,3,720,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,and money boundaries,2,3,272,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,imagination_and_possibility,1,boundaries,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,boundary i want,2,3,294,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,imagination_and_possibility,1,boundary,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,money boundaries caregiving,2,3,497,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,imagination_and_possibility,1,boundaries,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,a decision gate,2,3,233,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,a good long,2,3,236,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,a simple fairness,2,3,248,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,about money visa,2,3,252,15206,0.000132,1,HYBRID_3_5,2,3,1.0,,False,,0,,visa,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Trigrams,trigrams,HYBRID_3_5,afraid to ask,2,3,253,15206,0.000132,1,HYBRID_3_5,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
