scenario,level,system,first_class_group,ngram,count,matched_terms
S3,trigrams,AC15,truth.verification,verification bench emi,2,verif|verification
S3,trigrams,AC15,truth.verification,validated evt dvt,2,validat|validated
S3,trigrams,AC15P,truth.verification,confirmed the chief,2,confirm|confirmed
S3,trigrams,AC15P,truth.verification,simple decision test,2,test
S3,trigrams,AC15P,truth.verification,check whether the,2,check|whether
S3,trigrams,AC15P,truth.verification,validated dynamic detection,2,validat|validated
S3,trigrams,HYBRID_3_5,truth.verification,hardware fix validation,2,validat|validation
S3,trigrams,HYBRID_3_5,truth.verification,your test plan,2,plan|test
S3,trigrams,HYBRID_3_5,truth.verification,for controlled testing,2,testing
S3,trigrams,HYBRID_3_5,truth.verification,freeze build validation,2,build|validat|validation
S3,trigrams,HYBRID_3_5,truth.verification,field re test,2,test
S3,trigrams,HYBRID_3_5,truth.verification,test with weekly,2,test
S3,trigrams,HYBRID_SEMANTIC,truth.verification,stress test proposal,2,test
S3,trigrams,AC15,truth.uncertainty_marking,nav uncertainty and,2,uncertainty
S3,trigrams,CONTROL,truth.fact_vs_interpretation,case hazard analysis,2,analysis|hazard
S3,trigrams,AC15,truth.fact_vs_interpretation,claims are truthful,2,truthful
S3,trigrams,HYBRID_3_5,truth.fact_vs_interpretation,your stated facts,2,facts
S3,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,a phased launch,2,launch|phas|phased
S3,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,t create site,2,create
S3,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,any commercial launch,2,launch
S3,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,create site hazards,2,create
S3,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,remediation retrofit plan,2,plan
S3,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,cannot be launched,2,cannot|launched
S3,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,be launched outside,2,launched
S3,trigrams,CONTROL,practical_considerations_and_execution.action_and_execution,launched outside qualified,2,launched
S3,trigrams,AC15,practical_considerations_and_execution.action_and_execution,constrained launch parallel,2,constrain|constrained|launch
S3,trigrams,AC15,practical_considerations_and_execution.action_and_execution,de risked execution,2,execution
S3,trigrams,AC15,practical_considerations_and_execution.action_and_execution,risked execution not,2,execution
S3,trigrams,AC15,practical_considerations_and_execution.action_and_execution,constrained launch path,2,constrain|constrained|launch
S3,trigrams,AC15,practical_considerations_and_execution.action_and_execution,rev b execution,2,execution
S3,trigrams,AC15,practical_considerations_and_execution.action_and_execution,launch parallel hardware,2,launch
S3,trigrams,AC15,practical_considerations_and_execution.action_and_execution,you ship within,2,ship
S3,trigrams,AC15,practical_considerations_and_execution.action_and_execution,ship within an,2,ship
S3,trigrams,AC15,practical_considerations_and_execution.action_and_execution,restructure the launch,2,launch
S3,trigrams,AC15,practical_considerations_and_execution.action_and_execution,while launching elsewhere,2,launching
S3,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,la eap launch,4,launch
S3,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,bounded commercial launch,2,bounded|launch
S3,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,global launch messaging,2,launch
S3,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,launch messaging if,2,launch
S3,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,c gated launch,2,launch
S3,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,gated launch partial,2,launch
S3,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,retrofit plan if,2,plan
S3,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,launch scope they,2,launch
S3,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,a global launch,2,launch
S3,trigrams,AC15P,practical_considerations_and_execution.action_and_execution,time launch only,2,launch
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,a dated plan,3,plan
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,dated plan for,3,plan|plan for
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,you ship proposal,2,ship
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,ship proposal a,2,ship
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,launch broadly with,2,broadly|launch
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,ga launch under,2,launch
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,launch under proposal,2,launch
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,strengthens the ship,2,ship
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,the ship countercase,2,ship
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,a ga launch,2,launch
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,the launch envelope,5,launch
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,controlled commercial launch,4,launch
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,a controlled launch,3,launch
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,commercial mining launch,3,launch
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,the controlled launch,3,launch
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,the very execution,2,execution
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,constrained launch disqualified,2,constrain|constrained|launch
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,launch safety case,2,launch
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,ship where it,2,ship
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,c controlled launch,2,launch
S3,trigrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,constrained commercial deployment,4,constrain|constrained
S3,trigrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,constrained commercial availability,3,constrain|constrained
S3,trigrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,constrained commercial release,3,constrain|constrained
S3,trigrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,constraints by design,2,constrain|constraints
S3,trigrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,constrained early access,2,constrain|constrained|early
S3,trigrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,bound the hazard,2,bound|hazard
S3,trigrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,bounded e g,2,bounded
S3,trigrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,constrained launch parallel,2,constrain|constrained|launch
S3,trigrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,controls software constraints,2,constrain|constraints
S3,trigrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,constrained launch path,2,constrain|constrained|launch
S3,trigrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,a clearly bounded,2,bounded
S3,trigrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,clearly bounded operating,2,bounded
S3,trigrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,bound the failure,2,bound
S3,trigrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,for known limitations,2,limitations
S3,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,limited availability early,4,early|limited
S3,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,landing zone constraints,2,constrain|constraints
S3,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,paid pilot limited,2,limited|pilot
S3,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,bounded mitigation is,2,bounded|mitigat|mitigation
S3,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,mission planner constraints,2,constrain|constraints
S3,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,gated limited availability,2,limited
S3,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,bounded commercial launch,2,bounded|launch
S3,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,as limited availability,2,limited
S3,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,limited availability shipments,2,limited
S3,trigrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,a gated limited,2,limited
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,bounded entry into,3,bounded
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,commercial pilot limited,2,limited|pilot
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,a constrained entry,2,constrain|constrained
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,constrained entry into,2,constrain|constrained
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,the most realistic,2,realistic
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,into service limited,2,limited
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,limited availability counts,2,limited
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,bounded envelope staged,2,bounded|staged
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,constrained launch disqualified,2,constrain|constrained|launch
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,monitoring if feasible,2,feasible
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,bound the interference,2,bound
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,that limited envelope,2,limited
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,have a viable,2,viable
S3,trigrams,CONTROL,practical_considerations_and_execution.friction_and_blockers,continuing the hardware,2,the hard
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.friction_and_blockers,brittle covenants and,2,brittle
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.friction_and_blockers,true the hardware,2,the hard
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.friction_and_blockers,the hardware delay,2,the hard
S3,trigrams,CONTROL,practical_considerations_and_execution.resources_timing_conditions,lois msas contingent,2,contingen|contingent
S3,trigrams,CONTROL,practical_considerations_and_execution.resources_timing_conditions,msas contingent on,2,contingen|contingent|contingent on
S3,trigrams,AC15,practical_considerations_and_execution.resources_timing_conditions,and penalty schedule,3,schedule
S3,trigrams,AC15,practical_considerations_and_execution.resources_timing_conditions,cost of disruption,2,cost
S3,trigrams,AC15,practical_considerations_and_execution.resources_timing_conditions,reliable detection mitigation,2,mitigat|mitigation
S3,trigrams,AC15,practical_considerations_and_execution.resources_timing_conditions,detection proactive mitigation,2,mitigat|mitigation
S3,trigrams,AC15,practical_considerations_and_execution.resources_timing_conditions,rev b timeline,2,timeline
S3,trigrams,AC15,practical_considerations_and_execution.resources_timing_conditions,penalty schedule expected,2,schedule
S3,trigrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,economic control cost,2,cost
S3,trigrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,expected cost of,2,cost
S3,trigrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,cost of delaying,2,cost
S3,trigrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,an unbounded mitigation,2,mitigat|mitigation
S3,trigrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,bounded mitigation is,2,bounded|mitigat|mitigation
S3,trigrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,contingent on rev,2,contingen|contingent|contingent on
S3,trigrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,mitigations survey detection,2,mitigat|mitigations
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.resources_timing_conditions,near term mitigation,2,mitigat|mitigation|near term
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.resources_timing_conditions,root cause mitigation,2,mitigat|mitigation
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.resources_timing_conditions,your current fallback,2,fallback
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.resources_timing_conditions,current fallback is,2,fallback
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.resources_timing_conditions,mitigation geofence patch,2,mitigat|mitigation
S3,trigrams,HYBRID_3_5,practical_considerations_and_execution.resources_timing_conditions,conditions with margin,2,margin
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,hardware fix schedule,2,schedule
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,fix schedule is,2,schedule
S3,trigrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,cost actions to,2,cost
