ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
regret in years,2,HYBRID_SEMANTIC,S7,trigrams,regret years,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,in years,False
plan with checkpoints,2,HYBRID_SEMANTIC,S7,trigrams,plan checkpoints,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
country whether she,2,HYBRID_SEMANTIC,S7,trigrams,country whether she,3,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
healthcare exit plan,2,HYBRID_SEMANTIC,S7,trigrams,healthcare exit plan,3,,0,,healthcare|health,2,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
to check ask,2,HYBRID_SEMANTIC,S7,trigrams,check ask,2,,0,,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,check,False
caution looks like,2,HYBRID_SEMANTIC,S7,trigrams,caution looks like,3,,0,,,0,0.0,False,warning,warning,1,1,0,1,,warning,caution,False
liquidity buffer so,2,HYBRID_SEMANTIC,S7,trigrams,liquidity buffer,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,buffer,False
a crisis doesn,2,HYBRID_SEMANTIC,S7,trigrams,crisis doesn,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn,False
crisis doesn t,2,HYBRID_SEMANTIC,S7,trigrams,crisis doesn,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
care happens whether,2,HYBRID_SEMANTIC,S7,trigrams,care happens whether,3,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
in practice conflict,2,HYBRID_SEMANTIC,S7,trigrams,practice conflict,2,,0,,,0,0.0,False,surfacing,surfacing.tension_exposure,1,1,0,1,,surfacing,conflict,False
practice conflict repair,2,HYBRID_SEMANTIC,S7,trigrams,practice conflict repair,3,,0,,,0,0.0,False,surfacing,surfacing.tension_exposure,1,1,0,1,,surfacing,conflict,False
hold a boundary,2,HYBRID_SEMANTIC,S7,trigrams,hold boundary,2,imagination_and_possibility,1,boundary,,0,0.0,False,,,0,0,0,0,,,,True
unfair to assume,2,HYBRID_SEMANTIC,S7,trigrams,unfair assume,2,truth_and_fact,1,assume,,0,0.0,False,,,0,0,0,0,,,,True
home base option,2,HYBRID_SEMANTIC,S7,trigrams,home base option,3,imagination_and_possibility,1,option,,0,0.0,False,,,0,0,0,0,,,,True
base option until,2,HYBRID_SEMANTIC,S7,trigrams,base option until,3,imagination_and_possibility,1,option,,0,0.0,False,,,0,0,0,0,,,,True
matter a lot,2,HYBRID_SEMANTIC,S7,trigrams,matter lot,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
b money and,2,HYBRID_SEMANTIC,S7,trigrams,b money,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
look like here,2,HYBRID_SEMANTIC,S7,trigrams,look like here,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a couples counselor,2,HYBRID_SEMANTIC,S7,trigrams,couples counselor,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clear shared expense,2,HYBRID_SEMANTIC,S7,trigrams,clear shared expense,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
go well and,2,HYBRID_SEMANTIC,S7,trigrams,go well,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
return home quickly,2,HYBRID_SEMANTIC,S7,trigrams,return home quickly,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
chance at love,2,HYBRID_SEMANTIC,S7,trigrams,chance love,2,,0,,love,1,0.5,False,,,0,0,0,0,,,,True
months trial review,2,HYBRID_SEMANTIC,S7,trigrams,months trial review,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
maintain home country,2,HYBRID_SEMANTIC,S7,trigrams,maintain home country,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
question becomes how,2,HYBRID_SEMANTIC,S7,trigrams,question becomes how,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
becomes how do,2,HYBRID_SEMANTIC,S7,trigrams,becomes how,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
because it matters,2,HYBRID_SEMANTIC,S7,trigrams,because matters,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
it matters i,2,HYBRID_SEMANTIC,S7,trigrams,matters i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
as i get,2,HYBRID_SEMANTIC,S7,trigrams,i get,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
i get older,2,HYBRID_SEMANTIC,S7,trigrams,i get older,3,,0,,older,1,0.3333333333333333,False,,,0,0,0,0,,,,True
home while you,2,HYBRID_SEMANTIC,S7,trigrams,home while,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
i ll tailor,2,HYBRID_SEMANTIC,S7,trigrams,i ll tailor,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ll tailor a,2,HYBRID_SEMANTIC,S7,trigrams,ll tailor,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
job simple lifestyle,2,HYBRID_SEMANTIC,S7,trigrams,job simple lifestyle,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
are all consistent,2,HYBRID_SEMANTIC,S7,trigrams,all consistent,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
all consistent with,2,HYBRID_SEMANTIC,S7,trigrams,all consistent,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if she personally,2,HYBRID_SEMANTIC,S7,trigrams,she personally,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
country or both,2,HYBRID_SEMANTIC,S7,trigrams,country both,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
finances separate you,2,HYBRID_SEMANTIC,S7,trigrams,finances separate,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
during the first,2,HYBRID_SEMANTIC,S7,trigrams,during first,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
first year of,2,HYBRID_SEMANTIC,S7,trigrams,first year,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
year of living,2,HYBRID_SEMANTIC,S7,trigrams,year living,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the same place,2,HYBRID_SEMANTIC,S7,trigrams,same place,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
same place if,2,HYBRID_SEMANTIC,S7,trigrams,same place,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a respectful way,2,HYBRID_SEMANTIC,S7,trigrams,respectful way,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a reversible visa,2,HYBRID_SEMANTIC,S7,trigrams,reversible visa,2,,0,,visa,1,0.5,False,,,0,0,0,0,,,,True
wants children i,2,HYBRID_SEMANTIC,S7,trigrams,wants children i,3,,0,,children,1,0.3333333333333333,False,,,0,0,0,0,,,,True
renegotiate under longing,2,HYBRID_SEMANTIC,S7,trigrams,renegotiate under longing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
become a team,2,HYBRID_SEMANTIC,S7,trigrams,become team,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
large financial entanglements,2,HYBRID_SEMANTIC,S7,trigrams,large financial entanglements,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
financial entanglements for,2,HYBRID_SEMANTIC,S7,trigrams,financial entanglements,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
her i can,2,HYBRID_SEMANTIC,S7,trigrams,her i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
conversation script and,2,HYBRID_SEMANTIC,S7,trigrams,conversation script,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
visa status and,2,HYBRID_SEMANTIC,S7,trigrams,visa status,2,,0,,visa,1,0.5,False,,,0,0,0,0,,,,True
stays consistent when,2,HYBRID_SEMANTIC,S7,trigrams,stays consistent,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
topics kids marriage,2,HYBRID_SEMANTIC,S7,trigrams,topics kids marriage,3,,0,,marriage,1,0.3333333333333333,False,,,0,0,0,0,,,,True
now prove you,2,HYBRID_SEMANTIC,S7,trigrams,now prove,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
even small ones,2,HYBRID_SEMANTIC,S7,trigrams,even small ones,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
small ones that,2,HYBRID_SEMANTIC,S7,trigrams,small ones,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ones that ramp,2,HYBRID_SEMANTIC,S7,trigrams,ones ramp,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
money norms what,2,HYBRID_SEMANTIC,S7,trigrams,money norms,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your own supports,2,HYBRID_SEMANTIC,S7,trigrams,own supports,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
from avoidable damage,2,HYBRID_SEMANTIC,S7,trigrams,avoidable damage,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
she were and,2,HYBRID_SEMANTIC,S7,trigrams,she were,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
with cross cultural,2,HYBRID_SEMANTIC,S7,trigrams,cross cultural,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
cross cultural couples,2,HYBRID_SEMANTIC,S7,trigrams,cross cultural couples,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
changes are more,2,HYBRID_SEMANTIC,S7,trigrams,changes more,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
she wants kids,2,HYBRID_SEMANTIC,S7,trigrams,she wants kids,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
willing to relocate,2,HYBRID_SEMANTIC,S7,trigrams,willing relocate,2,,0,,relocat,1,0.0,False,,,0,0,0,0,,,,True
fund so she,2,HYBRID_SEMANTIC,S7,trigrams,fund she,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
being pulled into,2,HYBRID_SEMANTIC,S7,trigrams,being pulled,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
home country healthcare,2,HYBRID_SEMANTIC,S7,trigrams,home country healthcare,3,,0,,healthcare|health,2,0.3333333333333333,False,,,0,0,0,0,,,,True
country healthcare access,2,HYBRID_SEMANTIC,S7,trigrams,country healthcare access,3,,0,,healthcare|health,2,0.3333333333333333,False,,,0,0,0,0,,,,True
family obligations without,2,HYBRID_SEMANTIC,S7,trigrams,family obligations without,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the best care,2,HYBRID_SEMANTIC,S7,trigrams,best care,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
become my caregiver,2,HYBRID_SEMANTIC,S7,trigrams,become my caregiver,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
my caregiver by,2,HYBRID_SEMANTIC,S7,trigrams,my caregiver,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
moving without language,2,HYBRID_SEMANTIC,S7,trigrams,moving without language,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pressure on her,2,HYBRID_SEMANTIC,S7,trigrams,pressure her,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
extended trial stay,2,HYBRID_SEMANTIC,S7,trigrams,extended trial stay,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
split base period,2,HYBRID_SEMANTIC,S7,trigrams,split base period,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can meet without,2,HYBRID_SEMANTIC,S7,trigrams,meet without,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
meet without her,2,HYBRID_SEMANTIC,S7,trigrams,meet without her,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
one bad year,2,HYBRID_SEMANTIC,S7,trigrams,one bad year,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
assets under pressure,2,HYBRID_SEMANTIC,S7,trigrams,assets under pressure,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
done a long,2,HYBRID_SEMANTIC,S7,trigrams,done long,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
finances or take,2,HYBRID_SEMANTIC,S7,trigrams,finances take,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
take on obligations,2,HYBRID_SEMANTIC,S7,trigrams,take obligations,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
justify an irreversible,2,HYBRID_SEMANTIC,S7,trigrams,justify irreversible,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
finances no major,2,HYBRID_SEMANTIC,S7,trigrams,finances no major,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
is she influenced,2,HYBRID_SEMANTIC,S7,trigrams,she influenced,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
she influenced by,2,HYBRID_SEMANTIC,S7,trigrams,she influenced,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
with eyes open,2,HYBRID_SEMANTIC,S7,trigrams,eyes open,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
explicitly i can,2,HYBRID_SEMANTIC,S7,trigrams,explicitly i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a short respectful,2,HYBRID_SEMANTIC,S7,trigrams,short respectful,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
selling major assets,2,HYBRID_SEMANTIC,S7,trigrams,selling major assets,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
say to her,2,HYBRID_SEMANTIC,S7,trigrams,say her,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how soon she,2,HYBRID_SEMANTIC,S7,trigrams,how soon she,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
soon she hopes,2,HYBRID_SEMANTIC,S7,trigrams,soon she hopes,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
she hopes you,2,HYBRID_SEMANTIC,S7,trigrams,she hopes,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
hopes you ll,2,HYBRID_SEMANTIC,S7,trigrams,hopes ll,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you ll move,2,HYBRID_SEMANTIC,S7,trigrams,ll move,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and go no,2,HYBRID_SEMANTIC,S7,trigrams,go no,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
reality based urgency,2,HYBRID_SEMANTIC,S7,trigrams,reality based urgency,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you most regret,2,HYBRID_SEMANTIC,S7,trigrams,most regret,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
most regret in,2,HYBRID_SEMANTIC,S7,trigrams,most regret,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
months we assess,2,HYBRID_SEMANTIC,S7,trigrams,months assess,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stay no irreversible,2,HYBRID_SEMANTIC,S7,trigrams,stay no irreversible,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stays warm respectful,2,HYBRID_SEMANTIC,S7,trigrams,stays warm respectful,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
warm respectful and,2,HYBRID_SEMANTIC,S7,trigrams,warm respectful,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
keep it simple,2,HYBRID_SEMANTIC,S7,trigrams,keep simple,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
want children i,2,HYBRID_SEMANTIC,S7,trigrams,want children i,3,,0,,children,1,0.3333333333333333,False,,,0,0,0,0,,,,True
parenting again and,2,HYBRID_SEMANTIC,S7,trigrams,parenting again,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
because you fear,2,HYBRID_SEMANTIC,S7,trigrams,because fear,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you fear being,2,HYBRID_SEMANTIC,S7,trigrams,fear being,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
fear being pulled,2,HYBRID_SEMANTIC,S7,trigrams,fear being pulled,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
parents now and,2,HYBRID_SEMANTIC,S7,trigrams,parents now,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clear end date,2,HYBRID_SEMANTIC,S7,trigrams,clear end date,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
calendar now week,2,HYBRID_SEMANTIC,S7,trigrams,calendar now week,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
marriage expectations money,2,HYBRID_SEMANTIC,S7,trigrams,marriage expectations money,3,,0,,marriage,1,0.3333333333333333,False,,,0,0,0,0,,,,True
the best chance,2,HYBRID_SEMANTIC,S7,trigrams,best chance,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ever mentioned children,2,HYBRID_SEMANTIC,S7,trigrams,ever mentioned children,3,,0,,children,1,0.3333333333333333,False,,,0,0,0,0,,,,True
willingness limits marriage,2,HYBRID_SEMANTIC,S7,trigrams,willingness limits marriage,3,,0,,marriage,1,0.3333333333333333,False,,,0,0,0,0,,,,True
mentioned children explicitly,2,HYBRID_SEMANTIC,S7,trigrams,mentioned children explicitly,3,,0,,children,1,0.3333333333333333,False,,,0,0,0,0,,,,True
to generate real,2,HYBRID_SEMANTIC,S7,trigrams,generate real,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you permanently relocate,2,HYBRID_SEMANTIC,S7,trigrams,permanently relocate,2,,0,,relocat,1,0.0,False,,,0,0,0,0,,,,True
t force asset,2,HYBRID_SEMANTIC,S7,trigrams,force asset,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
trip ticket fixed,2,HYBRID_SEMANTIC,S7,trigrams,trip ticket fixed,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ticket fixed end,2,HYBRID_SEMANTIC,S7,trigrams,ticket fixed end,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
fixed end date,2,HYBRID_SEMANTIC,S7,trigrams,fixed end date,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
end date keep,2,HYBRID_SEMANTIC,S7,trigrams,end date keep,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
date keep your,2,HYBRID_SEMANTIC,S7,trigrams,date keep,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
default where complex,2,HYBRID_SEMANTIC,S7,trigrams,default where complex,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
relocate for medical,2,HYBRID_SEMANTIC,S7,trigrams,relocate medical,2,,0,,relocat|medical,2,0.5,False,,,0,0,0,0,,,,True
if talks go,2,HYBRID_SEMANTIC,S7,trigrams,talks go,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
talks go well,2,HYBRID_SEMANTIC,S7,trigrams,talks go well,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
